root_id,id,name,faction_name,minor_victory,type,victory
49269,1,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,1
49269,2,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49270,3,Traitors,Traitor,0,/datum/faction/traitor,0
49270,4,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49275,5,Traitors,Traitor,0,/datum/faction/traitor,1
49275,6,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49281,7,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,1
49281,8,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49282,9,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,1
49283,10,Traitors,Traitor,0,/datum/faction/traitor,0
49283,11,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49284,12,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49284,13,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49285,14,Alien Hivemind,Alien Hivemind,0,/datum/faction/infestation,0
49285,15,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49286,16,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49286,17,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49287,18,Traitors,Traitor,0,/datum/faction/traitor,0
49287,19,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49288,20,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,1
49288,21,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49289,22,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49289,23,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49290,24,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,0
49292,25,Shadowlings,Shadowlings,0,/datum/faction/shadowlings,0
49292,26,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49292,27,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,0
49292,28,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49293,29,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49293,30,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49294,31,Mothership Rho,Abductor Team,0,/datum/faction/abductors,0
49294,32,Mothership Xi,Abductor Team,0,/datum/faction/abductors,0
49294,33,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49294,34,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,0
49295,35,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49295,36,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49296,37,Traitors,Traitor,0,/datum/faction/traitor,0
49296,38,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49297,39,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,0
49297,40,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49298,41,Traitors,Traitor,0,/datum/faction/traitor,0
49298,42,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49299,43,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49299,44,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49301,45,Traitors,Traitor,0,/datum/faction/traitor,0
49301,46,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49301,47,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49304,48,Traitors,Traitor,0,/datum/faction/traitor,0
49304,49,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49305,50,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49305,51,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49307,52,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49307,53,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49309,54,Vox Shoal,Vox Shoal,0,/datum/faction/heist,1
49309,55,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49310,56,Mothership Omicron,Abductor Team,0,/datum/faction/abductors,0
49310,57,Mothership Tau,Abductor Team,0,/datum/faction/abductors,0
49310,58,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49312,59,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49312,60,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49313,61,Traitors,Traitor,0,/datum/faction/traitor,1
49313,62,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49314,63,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,1
49315,64,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,0
49315,65,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49316,66,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49316,67,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49317,68,Revolutionaries,Revolution,0,/datum/faction/revolution,1
49317,69,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49319,70,Traitors,Traitor,0,/datum/faction/traitor,0
49319,71,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49322,72,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,0
49322,73,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49324,74,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49324,75,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49324,76,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,1
49331,77,Traitors,Traitor,0,/datum/faction/traitor,0
49331,78,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49339,79,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49339,80,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49342,81,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,0
49342,82,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49344,83,Malf AI,Malf AI,0,/datum/faction/malf_silicons,1
49344,84,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49345,85,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49345,86,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49345,87,Alien Hivemind,Alien Hivemind,0,/datum/faction/infestation,1
49345,88,Emergency Response Team,Emergency Response Team,0,/datum/faction/strike_team/ert,1
49347,89,Traitors,Traitor,0,/datum/faction/traitor,0
49347,90,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49347,91,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49348,92,Пираты,Custom,0,/datum/faction/custom,0
49349,93,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,1
49349,94,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49353,95,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49353,96,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49353,97,Revolutionaries,Revolution,0,/datum/faction/revolution,1
49354,98,Traitors,Traitor,0,/datum/faction/traitor,0
49354,99,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49355,100,Traitors,Traitor,0,/datum/faction/traitor,0
49355,101,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49356,102,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49356,103,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49357,104,Traitors,Traitor,0,/datum/faction/traitor,0
49357,105,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49360,106,Traitors,Traitor,0,/datum/faction/traitor,0
49360,107,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49362,108,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49362,109,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49364,110,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,0
49364,111,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49365,112,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49365,113,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49368,114,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,0
49368,115,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49368,116,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49368,117,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,0
49369,118,Traitors,Traitor,0,/datum/faction/traitor,0
49369,119,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49371,120,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,0
49371,121,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49372,122,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,1
49372,123,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49373,124,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49373,125,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49374,126,Shadowlings,Shadowlings,0,/datum/faction/shadowlings,0
49374,127,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49375,128,Traitors,Traitor,0,/datum/faction/traitor,0
49375,129,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49378,130,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49378,131,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49379,132,Traitors,Traitor,0,/datum/faction/traitor,0
49379,133,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49383,134,Traitors,Traitor,0,/datum/faction/traitor,0
49383,135,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49384,136,Traitors,Traitor,0,/datum/faction/traitor,0
49384,137,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49385,138,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49385,139,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49386,140,Traitors,Traitor,0,/datum/faction/traitor,0
49386,141,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49387,142,Traitors,Traitor,0,/datum/faction/traitor,0
49387,143,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49388,144,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49388,145,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49390,146,Alien Hivemind,Alien Hivemind,0,/datum/faction/infestation,1
49390,147,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49392,148,Traitors,Traitor,0,/datum/faction/traitor,0
49392,149,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49393,150,Zobmies,Zobmies,0,/datum/faction/zombie,0
49443,226,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49393,151,Emergency Response Team,Emergency Response Team,0,/datum/faction/strike_team/ert,1
49393,152,Nanotrasen Deathsquad,Nanotrasen Deathsquad,0,/datum/faction/strike_team/deathsquad,1
49394,153,Traitors,Traitor,0,/datum/faction/traitor,0
49394,154,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49395,155,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,1
49395,156,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,0
49395,157,Emergency Response Team,Emergency Response Team,0,/datum/faction/strike_team/ert,1
49397,158,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,1
49397,159,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49398,160,Mothership Phi,Abductor Team,0,/datum/faction/abductors,1
49398,161,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49399,162,Traitors,Traitor,0,/datum/faction/traitor,0
49399,163,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49400,164,Revolutionaries,Revolution,0,/datum/faction/revolution,1
49400,165,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49402,166,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49402,167,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49402,168,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49404,169,Traitors,Traitor,0,/datum/faction/traitor,0
49404,170,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49406,171,Traitors,Traitor,0,/datum/faction/traitor,0
49406,172,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49407,173,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49407,174,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49408,175,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49408,176,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49408,177,Emergency Response Team,Emergency Response Team,0,/datum/faction/strike_team/ert,1
49412,178,Revolutionaries,Revolution,0,/datum/faction/revolution,0
49412,179,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49412,180,Spider Clan,Spider Clan,0,/datum/faction/ninja,0
49413,181,Mothership Upsilon,Abductor Team,0,/datum/faction/abductors,1
49413,182,Mothership Delta,Abductor Team,0,/datum/faction/abductors,0
49413,183,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49415,184,Traitors,Traitor,0,/datum/faction/traitor,0
49415,185,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49416,186,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49416,187,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49416,188,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,1
49419,189,Traitors,Traitor,0,/datum/faction/traitor,0
49419,190,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49420,191,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,1
49420,192,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49421,193,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49421,194,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49424,195,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49424,196,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49426,197,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49426,198,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49426,199,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49428,200,Traitors,Traitor,0,/datum/faction/traitor,1
49428,201,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49430,202,Traitors,Traitor,0,/datum/faction/traitor,0
49430,203,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49431,204,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,0
49431,205,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49434,206,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,1
49434,207,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49436,208,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,0
49436,209,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49437,210,Revolutionaries,Revolution,0,/datum/faction/revolution,0
49437,211,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49438,212,Traitors,Traitor,0,/datum/faction/traitor,0
49438,213,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49439,214,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,1
49439,215,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49440,216,Vox Shoal,Vox Shoal,0,/datum/faction/heist,1
49440,217,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49441,218,Shadowlings,Shadowlings,0,/datum/faction/shadowlings,0
49441,219,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49441,220,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,0
49442,221,Traitors,Traitor,0,/datum/faction/traitor,0
49442,222,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49443,223,TraitorChan,TraitorChan,0,/datum/faction/changeling/traitorchan,0
49443,224,Traitors,Traitor,0,/datum/faction/traitor,0
49443,225,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49444,227,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,1
49444,228,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49445,229,Traitors,Traitor,0,/datum/faction/traitor,0
49445,230,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49445,231,Zobmies,Zobmies,0,/datum/faction/zombie,0
49446,232,Traitors,Traitor,0,/datum/faction/traitor,0
49446,233,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49448,234,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49448,235,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49453,236,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49453,237,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49454,238,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,0
49454,239,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49455,240,Traitors,Traitor,0,/datum/faction/traitor,1
49455,241,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49456,242,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49456,243,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49456,244,Emergency Response Team,Emergency Response Team,0,/datum/faction/strike_team/ert,1
49458,245,Traitors,Traitor,0,/datum/faction/traitor,0
49458,246,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49460,247,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,1
49460,248,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49460,249,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49461,250,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,1
49461,251,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49462,252,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49462,253,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49463,254,Traitors,Traitor,0,/datum/faction/traitor,0
49463,255,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49464,256,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,1
49464,257,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49465,258,Mothership Mu,Abductor Team,0,/datum/faction/abductors,0
49465,259,Mothership Chi,Abductor Team,0,/datum/faction/abductors,0
49465,260,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49466,261,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49466,262,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49468,263,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,0
49468,264,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49469,265,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49469,266,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49470,267,Traitors,Traitor,0,/datum/faction/traitor,0
49470,268,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49471,269,Shadowlings,Shadowlings,0,/datum/faction/shadowlings,0
49471,270,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49472,271,Traitors,Traitor,0,/datum/faction/traitor,0
49472,272,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49473,273,Traitors,Traitor,0,/datum/faction/traitor,0
49473,274,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49473,275,Zobmies,Zobmies,0,/datum/faction/zombie,0
49476,276,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49476,277,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49476,278,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,0
49479,279,Traitors,Traitor,0,/datum/faction/traitor,0
49479,280,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49482,281,Traitors,Traitor,0,/datum/faction/traitor,0
49482,282,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49483,283,Traitors,Traitor,0,/datum/faction/traitor,0
49483,284,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49484,285,Revolutionaries,Revolution,0,/datum/faction/revolution,1
49484,286,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49484,287,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,0
49486,288,Organized Crimes Department,Organized Crimes Department,0,/datum/faction/cops,0
49486,289,Tunnel Snakes,Families,0,/datum/faction/gang/tunnel_snakes,0
49486,290,Jack Bros,Families,0,/datum/faction/gang/jackbros,0
49486,291,Russian Mafia,Families,0,/datum/faction/gang/russian_mafia,0
49486,292,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49503,293,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49503,294,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49503,295,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49506,296,Traitors,Traitor,0,/datum/faction/traitor,1
49506,297,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49511,298,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49511,299,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49512,300,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,1
49512,301,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49513,302,Traitors,Traitor,0,/datum/faction/traitor,1
49513,303,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49514,304,Alien Hivemind,Alien Hivemind,0,/datum/faction/infestation,0
49515,305,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49515,306,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49516,307,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,0
49516,308,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49518,309,TraitorChan,TraitorChan,0,/datum/faction/changeling/traitorchan,0
49518,310,Traitors,Traitor,0,/datum/faction/traitor,0
49518,311,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49518,312,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49519,313,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
49519,314,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49520,315,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,0
49520,316,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49520,317,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,0
49523,318,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49523,319,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49524,320,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,0
49524,321,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49526,322,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49526,323,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49527,324,Traitors,Traitor,0,/datum/faction/traitor,0
49527,325,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49528,326,Organized Crimes Department,Organized Crimes Department,0,/datum/faction/cops,0
49528,327,Russian Mafia,Families,0,/datum/faction/gang/russian_mafia,0
49528,328,Los Santos Vagos,Families,0,/datum/faction/gang/vagos,1
49528,329,San Fierro Triad,Families,0,/datum/faction/gang/red,0
49528,330,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49529,331,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49529,332,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49530,333,Shadowlings,Shadowlings,0,/datum/faction/shadowlings,0
49530,334,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49530,335,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,0
49531,336,Traitors,Traitor,0,/datum/faction/traitor,1
49531,337,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49532,338,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
49532,339,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49533,340,Zobmies,Zobmies,0,/datum/faction/zombie,0
49533,341,Nanotrasen Deathsquad,Nanotrasen Deathsquad,0,/datum/faction/strike_team/deathsquad,0
49534,342,Traitors,Traitor,0,/datum/faction/traitor,0
49534,343,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49535,344,Traitors,Traitor,0,/datum/faction/traitor,0
49535,345,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49536,346,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49538,347,Traitors,Traitor,0,/datum/faction/traitor,0
49538,348,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49539,349,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
49539,350,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
49539,351,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49541,352,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
49541,353,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
49541,354,Emergency Response Team,Emergency Response Team,0,/datum/faction/strike_team/ert,1
